EAR,MAR,TIME
0.33649054369440146,0.006990999036745119,11:20:39.782724
0.33571806747847244,0.0042700570673217895,11:20:39.901167
0.32707351505239346,0.0042700570673217895,11:20:40.033542
0.33821018177849893,0.004257997168527447,11:20:40.167478
0.17213570048034116,0.004257997168527447,11:20:40.288951
0.2741752871604317,0.0042700570673217895,11:20:40.393057
0.3016784602124907,0.004394690514817857,11:20:40.509729
0.3034181877001637,0.0061096747244026774,11:20:40.640779
0.304299039359099,0.005521576303742327,11:20:40.774518
0.3089075803341833,0.004152273992686998,11:20:40.899102
0.31247379012854304,0.004152273992686998,11:20:41.018056
0.30281913607427047,0.0027681826617913323,11:20:41.112886
0.19706752482812606,0.00569340942309572,11:20:41.228189
0.2630835656380094,0.021373774391990983,11:20:30.788721
0.25089450392088086,0.014957989648326845,11:20:31.212648
0.24502908487519687,0.017080228269287158,11:20:31.567069
0.20922291862524525,0.005387724584403653,11:20:38.347800
0.26226417024526416,0.0040407934383027404,11:20:38.477375
0.2994182308345059,0.004394690514817857,11:20:38.593097
0.32414417160411824,0.01672169240162156,11:20:38.936194
0.32270950718423985,0.020220289249443527,11:20:39.060455
0.3565023408978815,0.010568390124669601,11:20:39.181566
0.3555224377043851,0.004845903893777549,11:20:39.305337
0.35503829527592345,0.002838664779018298,11:20:39.394071
0.35768164184594686,0.004845903893777549,11:20:39.517042
0.35898081171105717,0.009107874530077135,11:20:39.605557
0.33836470771469107,0.007188201935128168,11:20:39.686073
0.33649054369440146,0.006990999036745119,11:20:39.782724
0.33571806747847244,0.0042700570673217895,11:20:39.901167
0.32707351505239346,0.0042700570673217895,11:20:40.033542
0.33821018177849893,0.004257997168527447,11:20:40.167478
0.17213570048034116,0.004257997168527447,11:20:40.288951
0.2741752871604317,0.0042700570673217895,11:20:40.393057
0.3016784602124907,0.004394690514817857,11:20:40.509729
0.3034181877001637,0.0061096747244026774,11:20:40.640779
0.304299039359099,0.005521576303742327,11:20:40.774518
0.3089075803341833,0.004152273992686998,11:20:40.899102
0.31247379012854304,0.004152273992686998,11:20:41.018056
0.30281913607427047,0.0027681826617913323,11:20:41.112886
0.19706752482812606,0.00569340942309572,11:20:41.228189
0.20061271554779492,0.004152273992686998,11:20:41.347526
0.2630835656380094,0.021373774391990983,11:20:30.788721
0.25089450392088086,0.014957989648326845,11:20:31.212648
0.24502908487519687,0.017080228269287158,11:20:31.567069
0.20922291862524525,0.005387724584403653,11:20:38.347800
0.26226417024526416,0.0040407934383027404,11:20:38.477375
0.2994182308345059,0.004394690514817857,11:20:38.593097
0.32414417160411824,0.01672169240162156,11:20:38.936194
0.32270950718423985,0.020220289249443527,11:20:39.060455
0.3565023408978815,0.010568390124669601,11:20:39.181566
0.3555224377043851,0.004845903893777549,11:20:39.305337
0.35503829527592345,0.002838664779018298,11:20:39.394071
0.35768164184594686,0.004845903893777549,11:20:39.517042
0.35898081171105717,0.009107874530077135,11:20:39.605557
0.33836470771469107,0.007188201935128168,11:20:39.686073
0.33649054369440146,0.006990999036745119,11:20:39.782724
0.33571806747847244,0.0042700570673217895,11:20:39.901167
0.32707351505239346,0.0042700570673217895,11:20:40.033542
0.33821018177849893,0.004257997168527447,11:20:40.167478
0.17213570048034116,0.004257997168527447,11:20:40.288951
0.2741752871604317,0.0042700570673217895,11:20:40.393057
0.3016784602124907,0.004394690514817857,11:20:40.509729
0.3034181877001637,0.0061096747244026774,11:20:40.640779
0.304299039359099,0.005521576303742327,11:20:40.774518
0.3089075803341833,0.004152273992686998,11:20:40.899102
0.31247379012854304,0.004152273992686998,11:20:41.018056
0.30281913607427047,0.0027681826617913323,11:20:41.112886
0.19706752482812606,0.00569340942309572,11:20:41.228189
0.20061271554779492,0.004152273992686998,11:20:41.347526
0.26352079561194897,0.0064364143655622095,11:20:41.473619
0.2630835656380094,0.021373774391990983,11:20:30.788721
0.25089450392088086,0.014957989648326845,11:20:31.212648
0.24502908487519687,0.017080228269287158,11:20:31.567069
0.20922291862524525,0.005387724584403653,11:20:38.347800
0.26226417024526416,0.0040407934383027404,11:20:38.477375
0.2994182308345059,0.004394690514817857,11:20:38.593097
0.32414417160411824,0.01672169240162156,11:20:38.936194
0.32270950718423985,0.020220289249443527,11:20:39.060455
0.3565023408978815,0.010568390124669601,11:20:39.181566
0.3555224377043851,0.004845903893777549,11:20:39.305337
0.35503829527592345,0.002838664779018298,11:20:39.394071
0.35768164184594686,0.004845903893777549,11:20:39.517042
0.35898081171105717,0.009107874530077135,11:20:39.605557
0.33836470771469107,0.007188201935128168,11:20:39.686073
0.33649054369440146,0.006990999036745119,11:20:39.782724
0.33571806747847244,0.0042700570673217895,11:20:39.901167
0.32707351505239346,0.0042700570673217895,11:20:40.033542
0.33821018177849893,0.004257997168527447,11:20:40.167478
0.17213570048034116,0.004257997168527447,11:20:40.288951
0.2741752871604317,0.0042700570673217895,11:20:40.393057
0.3016784602124907,0.004394690514817857,11:20:40.509729
0.3034181877001637,0.0061096747244026774,11:20:40.640779
0.304299039359099,0.005521576303742327,11:20:40.774518
0.3089075803341833,0.004152273992686998,11:20:40.899102
0.31247379012854304,0.004152273992686998,11:20:41.018056
0.30281913607427047,0.0027681826617913323,11:20:41.112886
0.19706752482812606,0.00569340942309572,11:20:41.228189
0.20061271554779492,0.004152273992686998,11:20:41.347526
0.26352079561194897,0.0064364143655622095,11:20:41.473619
0.3023157984187591,0.007052623041996084,11:20:41.604945
0.2630835656380094,0.021373774391990983,11:20:30.788721
0.25089450392088086,0.014957989648326845,11:20:31.212648
0.24502908487519687,0.017080228269287158,11:20:31.567069
0.20922291862524525,0.005387724584403653,11:20:38.347800
0.26226417024526416,0.0040407934383027404,11:20:38.477375
0.2994182308345059,0.004394690514817857,11:20:38.593097
0.32414417160411824,0.01672169240162156,11:20:38.936194
0.32270950718423985,0.020220289249443527,11:20:39.060455
0.3565023408978815,0.010568390124669601,11:20:39.181566
0.3555224377043851,0.004845903893777549,11:20:39.305337
0.35503829527592345,0.002838664779018298,11:20:39.394071
0.35768164184594686,0.004845903893777549,11:20:39.517042
0.35898081171105717,0.009107874530077135,11:20:39.605557
0.33836470771469107,0.007188201935128168,11:20:39.686073
0.33649054369440146,0.006990999036745119,11:20:39.782724
0.33571806747847244,0.0042700570673217895,11:20:39.901167
0.32707351505239346,0.0042700570673217895,11:20:40.033542
0.33821018177849893,0.004257997168527447,11:20:40.167478
0.17213570048034116,0.004257997168527447,11:20:40.288951
0.2741752871604317,0.0042700570673217895,11:20:40.393057
0.3016784602124907,0.004394690514817857,11:20:40.509729
0.3034181877001637,0.0061096747244026774,11:20:40.640779
0.304299039359099,0.005521576303742327,11:20:40.774518
0.3089075803341833,0.004152273992686998,11:20:40.899102
0.31247379012854304,0.004152273992686998,11:20:41.018056
0.30281913607427047,0.0027681826617913323,11:20:41.112886
0.19706752482812606,0.00569340942309572,11:20:41.228189
0.20061271554779492,0.004152273992686998,11:20:41.347526
0.26352079561194897,0.0064364143655622095,11:20:41.473619
0.3023157984187591,0.007052623041996084,11:20:41.604945
0.3256340227802975,0.00569340942309572,11:20:41.721537
0.2630835656380094,0.021373774391990983,11:20:30.788721
0.25089450392088086,0.014957989648326845,11:20:31.212648
0.24502908487519687,0.017080228269287158,11:20:31.567069
0.20922291862524525,0.005387724584403653,11:20:38.347800
0.26226417024526416,0.0040407934383027404,11:20:38.477375
0.2994182308345059,0.004394690514817857,11:20:38.593097
0.32414417160411824,0.01672169240162156,11:20:38.936194
0.32270950718423985,0.020220289249443527,11:20:39.060455
0.3565023408978815,0.010568390124669601,11:20:39.181566
0.3555224377043851,0.004845903893777549,11:20:39.305337
0.35503829527592345,0.002838664779018298,11:20:39.394071
0.35768164184594686,0.004845903893777549,11:20:39.517042
0.35898081171105717,0.009107874530077135,11:20:39.605557
0.33836470771469107,0.007188201935128168,11:20:39.686073
0.33649054369440146,0.006990999036745119,11:20:39.782724
0.33571806747847244,0.0042700570673217895,11:20:39.901167
0.32707351505239346,0.0042700570673217895,11:20:40.033542
0.33821018177849893,0.004257997168527447,11:20:40.167478
0.17213570048034116,0.004257997168527447,11:20:40.288951
0.2741752871604317,0.0042700570673217895,11:20:40.393057
0.3016784602124907,0.004394690514817857,11:20:40.509729
0.3034181877001637,0.0061096747244026774,11:20:40.640779
0.304299039359099,0.005521576303742327,11:20:40.774518
0.3089075803341833,0.004152273992686998,11:20:40.899102
0.31247379012854304,0.004152273992686998,11:20:41.018056
0.30281913607427047,0.0027681826617913323,11:20:41.112886
0.19706752482812606,0.00569340942309572,11:20:41.228189
0.20061271554779492,0.004152273992686998,11:20:41.347526
0.26352079561194897,0.0064364143655622095,11:20:41.473619
0.3023157984187591,0.007052623041996084,11:20:41.604945
0.3256340227802975,0.00569340942309572,11:20:41.721537
0.31457929905192183,0.0065585404516675565,11:20:41.819049
0.2630835656380094,0.021373774391990983,11:20:30.788721
0.25089450392088086,0.014957989648326845,11:20:31.212648
0.24502908487519687,0.017080228269287158,11:20:31.567069
0.20922291862524525,0.005387724584403653,11:20:38.347800
0.26226417024526416,0.0040407934383027404,11:20:38.477375
0.2994182308345059,0.004394690514817857,11:20:38.593097
0.32414417160411824,0.01672169240162156,11:20:38.936194
0.32270950718423985,0.020220289249443527,11:20:39.060455
0.3565023408978815,0.010568390124669601,11:20:39.181566
0.3555224377043851,0.004845903893777549,11:20:39.305337
0.35503829527592345,0.002838664779018298,11:20:39.394071
0.35768164184594686,0.004845903893777549,11:20:39.517042
0.35898081171105717,0.009107874530077135,11:20:39.605557
0.33836470771469107,0.007188201935128168,11:20:39.686073
0.33649054369440146,0.006990999036745119,11:20:39.782724
0.33571806747847244,0.0042700570673217895,11:20:39.901167
0.32707351505239346,0.0042700570673217895,11:20:40.033542
0.33821018177849893,0.004257997168527447,11:20:40.167478
0.17213570048034116,0.004257997168527447,11:20:40.288951
0.2741752871604317,0.0042700570673217895,11:20:40.393057
0.3016784602124907,0.004394690514817857,11:20:40.509729
0.3034181877001637,0.0061096747244026774,11:20:40.640779
0.304299039359099,0.005521576303742327,11:20:40.774518
0.3089075803341833,0.004152273992686998,11:20:40.899102
0.31247379012854304,0.004152273992686998,11:20:41.018056
0.30281913607427047,0.0027681826617913323,11:20:41.112886
0.19706752482812606,0.00569340942309572,11:20:41.228189
0.20061271554779492,0.004152273992686998,11:20:41.347526
0.26352079561194897,0.0064364143655622095,11:20:41.473619
0.3023157984187591,0.007052623041996084,11:20:41.604945
0.3256340227802975,0.00569340942309572,11:20:41.721537
0.31457929905192183,0.0065585404516675565,11:20:41.819049
0.31198595797082956,0.004030569111753443,11:20:41.941023
0.2630835656380094,0.021373774391990983,11:20:30.788721
0.25089450392088086,0.014957989648326845,11:20:31.212648
0.24502908487519687,0.017080228269287158,11:20:31.567069
0.20922291862524525,0.005387724584403653,11:20:38.347800
0.26226417024526416,0.0040407934383027404,11:20:38.477375
0.2994182308345059,0.004394690514817857,11:20:38.593097
0.32414417160411824,0.01672169240162156,11:20:38.936194
0.32270950718423985,0.020220289249443527,11:20:39.060455
0.3565023408978815,0.010568390124669601,11:20:39.181566
0.3555224377043851,0.004845903893777549,11:20:39.305337
0.35503829527592345,0.002838664779018298,11:20:39.394071
0.35768164184594686,0.004845903893777549,11:20:39.517042
0.35898081171105717,0.009107874530077135,11:20:39.605557
0.33836470771469107,0.007188201935128168,11:20:39.686073
0.33649054369440146,0.006990999036745119,11:20:39.782724
0.33571806747847244,0.0042700570673217895,11:20:39.901167
0.32707351505239346,0.0042700570673217895,11:20:40.033542
0.33821018177849893,0.004257997168527447,11:20:40.167478
0.17213570048034116,0.004257997168527447,11:20:40.288951
0.2741752871604317,0.0042700570673217895,11:20:40.393057
0.3016784602124907,0.004394690514817857,11:20:40.509729
0.3034181877001637,0.0061096747244026774,11:20:40.640779
0.304299039359099,0.005521576303742327,11:20:40.774518
0.3089075803341833,0.004152273992686998,11:20:40.899102
0.31247379012854304,0.004152273992686998,11:20:41.018056
0.30281913607427047,0.0027681826617913323,11:20:41.112886
0.19706752482812606,0.00569340942309572,11:20:41.228189
0.20061271554779492,0.004152273992686998,11:20:41.347526
0.26352079561194897,0.0064364143655622095,11:20:41.473619
0.3023157984187591,0.007052623041996084,11:20:41.604945
0.3256340227802975,0.00569340942309572,11:20:41.721537
0.31457929905192183,0.0065585404516675565,11:20:41.819049
0.31198595797082956,0.004030569111753443,11:20:41.941023
0.32798328904946467,0.004598710586600475,11:20:42.074067
0.2630835656380094,0.021373774391990983,11:20:30.788721
0.25089450392088086,0.014957989648326845,11:20:31.212648
0.24502908487519687,0.017080228269287158,11:20:31.567069
0.20922291862524525,0.005387724584403653,11:20:38.347800
0.26226417024526416,0.0040407934383027404,11:20:38.477375
0.2994182308345059,0.004394690514817857,11:20:38.593097
0.32414417160411824,0.01672169240162156,11:20:38.936194
0.32270950718423985,0.020220289249443527,11:20:39.060455
0.3565023408978815,0.010568390124669601,11:20:39.181566
0.3555224377043851,0.004845903893777549,11:20:39.305337
0.35503829527592345,0.002838664779018298,11:20:39.394071
0.35768164184594686,0.004845903893777549,11:20:39.517042
0.35898081171105717,0.009107874530077135,11:20:39.605557
0.33836470771469107,0.007188201935128168,11:20:39.686073
0.33649054369440146,0.006990999036745119,11:20:39.782724
0.33571806747847244,0.0042700570673217895,11:20:39.901167
0.32707351505239346,0.0042700570673217895,11:20:40.033542
0.33821018177849893,0.004257997168527447,11:20:40.167478
0.17213570048034116,0.004257997168527447,11:20:40.288951
0.2741752871604317,0.0042700570673217895,11:20:40.393057
0.3016784602124907,0.004394690514817857,11:20:40.509729
0.3034181877001637,0.0061096747244026774,11:20:40.640779
0.304299039359099,0.005521576303742327,11:20:40.774518
0.3089075803341833,0.004152273992686998,11:20:40.899102
0.31247379012854304,0.004152273992686998,11:20:41.018056
0.30281913607427047,0.0027681826617913323,11:20:41.112886
0.19706752482812606,0.00569340942309572,11:20:41.228189
0.20061271554779492,0.004152273992686998,11:20:41.347526
0.26352079561194897,0.0064364143655622095,11:20:41.473619
0.3023157984187591,0.007052623041996084,11:20:41.604945
0.3256340227802975,0.00569340942309572,11:20:41.721537
0.31457929905192183,0.0065585404516675565,11:20:41.819049
0.31198595797082956,0.004030569111753443,11:20:41.941023
0.32798328904946467,0.004598710586600475,11:20:42.074067
0.3142245526656255,0.0040407934383027404,11:20:42.217348
0.2630835656380094,0.021373774391990983,11:20:30.788721
0.25089450392088086,0.014957989648326845,11:20:31.212648
0.24502908487519687,0.017080228269287158,11:20:31.567069
0.20922291862524525,0.005387724584403653,11:20:38.347800
0.26226417024526416,0.0040407934383027404,11:20:38.477375
0.2994182308345059,0.004394690514817857,11:20:38.593097
0.32414417160411824,0.01672169240162156,11:20:38.936194
0.32270950718423985,0.020220289249443527,11:20:39.060455
0.3565023408978815,0.010568390124669601,11:20:39.181566
0.3555224377043851,0.004845903893777549,11:20:39.305337
0.35503829527592345,0.002838664779018298,11:20:39.394071
0.35768164184594686,0.004845903893777549,11:20:39.517042
0.35898081171105717,0.009107874530077135,11:20:39.605557
